Period,Hypothesis,Lag (min),Correlation
2025-11-28 15:39:00+00:00 → 2025-11-28 16:21:00+00:00,EWU follows QQQ,-4,0.1619995163528374
2025-11-28 15:39:00+00:00 → 2025-11-28 16:21:00+00:00,XLK follows QQQ,0,0.8887693536874706
2025-11-28 15:40:00+00:00 → 2025-11-28 16:22:00+00:00,EWJ follows QQQ,3,0.3533006843362186
2025-11-28 15:40:00+00:00 → 2025-11-28 16:22:00+00:00,EWT follows QQQ,0,0.5458521302860574
2025-11-28 15:40:00+00:00 → 2025-11-28 16:22:00+00:00,EWC follows QQQ,4,0.25520207278398593
2025-11-28 15:40:00+00:00 → 2025-11-28 16:22:00+00:00,EWU follows QQQ,-4,0.2797076768078145
2025-11-28 15:40:00+00:00 → 2025-11-28 16:22:00+00:00,XLK follows QQQ,0,0.894735508866209
2025-11-28 15:41:00+00:00 → 2025-11-28 16:23:00+00:00,EWJ follows QQQ,3,0.3702908583684029
2025-11-28 15:41:00+00:00 → 2025-11-28 16:23:00+00:00,EWT follows QQQ,0,0.5543342878551557
2025-11-28 15:41:00+00:00 → 2025-11-28 16:23:00+00:00,EWC follows QQQ,4,0.2538957109620208
2025-11-28 15:41:00+00:00 → 2025-11-28 16:23:00+00:00,EWU follows QQQ,-4,0.30586390911459144
2025-11-28 15:41:00+00:00 → 2025-11-28 16:23:00+00:00,XLK follows QQQ,0,0.8969457514077316
2025-11-28 15:42:00+00:00 → 2025-11-28 16:24:00+00:00,EWJ follows QQQ,-1,0.3348370246753119
2025-11-28 15:42:00+00:00 → 2025-11-28 16:24:00+00:00,EWT follows QQQ,0,0.5449764432031184
2025-11-28 15:42:00+00:00 → 2025-11-28 16:24:00+00:00,EWC follows QQQ,4,0.2445393445527895
2025-11-28 15:42:00+00:00 → 2025-11-28 16:24:00+00:00,EWU follows QQQ,-4,0.33556030201537
2025-11-28 15:42:00+00:00 → 2025-11-28 16:24:00+00:00,XLK follows QQQ,0,0.893155397811639
2025-11-28 15:43:00+00:00 → 2025-11-28 16:25:00+00:00,EWJ follows QQQ,3,0.37776675073847205
2025-11-28 15:43:00+00:00 → 2025-11-28 16:25:00+00:00,EWT follows QQQ,0,0.545845120382977
2025-11-28 15:43:00+00:00 → 2025-11-28 16:25:00+00:00,EWC follows QQQ,-3,0.30134333956592424
2025-11-28 15:43:00+00:00 → 2025-11-28 16:25:00+00:00,EWU follows QQQ,-4,0.37948670125842937
2025-11-28 15:43:00+00:00 → 2025-11-28 16:25:00+00:00,XLK follows QQQ,0,0.9070367227469349
2025-11-28 15:44:00+00:00 → 2025-11-28 16:26:00+00:00,EWJ follows QQQ,3,0.3741618947996266
2025-11-28 15:44:00+00:00 → 2025-11-28 16:26:00+00:00,EWT follows QQQ,0,0.6387436178625071
2025-11-28 15:44:00+00:00 → 2025-11-28 16:26:00+00:00,EWC follows QQQ,4,0.36502721896654045
2025-11-28 15:44:00+00:00 → 2025-11-28 16:26:00+00:00,EWU follows QQQ,-5,0.38162648065992494
2025-11-28 15:44:00+00:00 → 2025-11-28 16:26:00+00:00,XLK follows QQQ,0,0.9229059044592218
2025-11-28 15:45:00+00:00 → 2025-11-28 16:27:00+00:00,EWJ follows QQQ,0,0.42241349360681535
2025-11-28 15:45:00+00:00 → 2025-11-28 16:27:00+00:00,EWT follows QQQ,0,0.6715369433392132
2025-11-28 15:45:00+00:00 → 2025-11-28 16:27:00+00:00,EWC follows QQQ,0,0.38158939828731503
2025-11-28 15:45:00+00:00 → 2025-11-28 16:27:00+00:00,EWU follows QQQ,-4,0.43717814728232723
2025-11-28 15:45:00+00:00 → 2025-11-28 16:27:00+00:00,XLK follows QQQ,0,0.9283972498926277
2025-11-28 15:46:00+00:00 → 2025-11-28 16:28:00+00:00,EWJ follows QQQ,0,0.43981051583201936
2025-11-28 15:46:00+00:00 → 2025-11-28 16:28:00+00:00,EWT follows QQQ,0,0.6946432697835546
2025-11-28 15:46:00+00:00 → 2025-11-28 16:28:00+00:00,EWC follows QQQ,4,0.45687863101204745
2025-11-28 15:46:00+00:00 → 2025-11-28 16:28:00+00:00,EWU follows QQQ,-4,0.46052801479066857
2025-11-28 15:46:00+00:00 → 2025-11-28 16:28:00+00:00,XLK follows QQQ,0,0.9295055402202146
2025-11-28 15:47:00+00:00 → 2025-11-28 16:29:00+00:00,EWJ follows QQQ,0,0.5157378828252582
2025-11-28 15:47:00+00:00 → 2025-11-28 16:29:00+00:00,EWT follows QQQ,0,0.7048929819109999
2025-11-28 15:47:00+00:00 → 2025-11-28 16:29:00+00:00,EWC follows QQQ,1,0.4379263620345463
2025-11-28 15:47:00+00:00 → 2025-11-28 16:29:00+00:00,EWU follows QQQ,-4,0.39809506754698526
2025-11-28 15:47:00+00:00 → 2025-11-28 16:29:00+00:00,XLK follows QQQ,0,0.9263571384703867
2025-11-28 15:48:00+00:00 → 2025-11-28 16:30:00+00:00,EWJ follows QQQ,0,0.5532752944832872
2025-11-28 15:48:00+00:00 → 2025-11-28 16:30:00+00:00,EWT follows QQQ,0,0.7316506545813855
2025-11-28 15:48:00+00:00 → 2025-11-28 16:30:00+00:00,EWC follows QQQ,0,0.4375287613926672
2025-11-28 15:48:00+00:00 → 2025-11-28 16:30:00+00:00,EWU follows QQQ,-4,0.39476250170164606
2025-11-28 15:48:00+00:00 → 2025-11-28 16:30:00+00:00,XLK follows QQQ,0,0.9280488111816937
2025-11-28 15:49:00+00:00 → 2025-11-28 16:31:00+00:00,EWJ follows QQQ,0,0.5851987455115097
2025-11-28 15:49:00+00:00 → 2025-11-28 16:31:00+00:00,EWT follows QQQ,0,0.7346086075473043
2025-11-28 15:49:00+00:00 → 2025-11-28 16:31:00+00:00,EWC follows QQQ,0,0.4229525037089142
2025-11-28 15:49:00+00:00 → 2025-11-28 16:31:00+00:00,EWU follows QQQ,0,0.4374084811497442
2025-11-28 15:49:00+00:00 → 2025-11-28 16:31:00+00:00,XLK follows QQQ,0,0.9192371083716689
2025-11-28 15:50:00+00:00 → 2025-11-28 16:32:00+00:00,EWJ follows QQQ,0,0.6324220725436898
2025-11-28 15:50:00+00:00 → 2025-11-28 16:32:00+00:00,EWT follows QQQ,0,0.7594141681412179
2025-11-28 15:50:00+00:00 → 2025-11-28 16:32:00+00:00,EWC follows QQQ,0,0.4113721628155111
2025-11-28 15:50:00+00:00 → 2025-11-28 16:32:00+00:00,EWU follows QQQ,0,0.4810863008791766
2025-11-28 15:50:00+00:00 → 2025-11-28 16:32:00+00:00,XLK follows QQQ,0,0.9193040972198919
2025-11-28 15:51:00+00:00 → 2025-11-28 16:33:00+00:00,EWJ follows QQQ,0,0.6779787917839621
2025-11-28 15:51:00+00:00 → 2025-11-28 16:33:00+00:00,EWT follows QQQ,0,0.7431311649262914
2025-11-28 15:51:00+00:00 → 2025-11-28 16:33:00+00:00,EWC follows QQQ,0,0.381960039984783
2025-11-28 15:51:00+00:00 → 2025-11-28 16:33:00+00:00,EWU follows QQQ,0,0.4916873880475092
2025-11-28 15:51:00+00:00 → 2025-11-28 16:33:00+00:00,XLK follows QQQ,0,0.9207435732065455
2025-11-28 15:52:00+00:00 → 2025-11-28 16:34:00+00:00,EWJ follows QQQ,0,0.6792313691099156
2025-11-28 15:52:00+00:00 → 2025-11-28 16:34:00+00:00,EWT follows QQQ,0,0.7523929965910615
2025-11-28 15:52:00+00:00 → 2025-11-28 16:34:00+00:00,EWC follows QQQ,0,0.3816966482140713
2025-11-28 15:52:00+00:00 → 2025-11-28 16:34:00+00:00,EWU follows QQQ,0,0.48968665313222765
2025-11-28 15:52:00+00:00 → 2025-11-28 16:34:00+00:00,XLK follows QQQ,0,0.920203153684565
2025-11-28 15:53:00+00:00 → 2025-11-28 16:35:00+00:00,EWJ follows QQQ,0,0.6796818488545918
2025-11-28 15:53:00+00:00 → 2025-11-28 16:35:00+00:00,EWT follows QQQ,0,0.7501297051404241
2025-11-28 15:53:00+00:00 → 2025-11-28 16:35:00+00:00,EWC follows QQQ,0,0.3945809078666677
2025-11-28 15:53:00+00:00 → 2025-11-28 16:35:00+00:00,EWU follows QQQ,0,0.5345336697796109
2025-11-28 15:53:00+00:00 → 2025-11-28 16:35:00+00:00,XLK follows QQQ,0,0.9183232008378198
2025-11-28 15:56:00+00:00 → 2025-11-28 16:36:00+00:00,EWJ follows QQQ,0,0.6790401702267793
2025-11-28 15:56:00+00:00 → 2025-11-28 16:36:00+00:00,EWT follows QQQ,0,0.7926356212094717
2025-11-28 15:56:00+00:00 → 2025-11-28 16:36:00+00:00,EWC follows QQQ,0,0.44214662011349865
2025-11-28 15:56:00+00:00 → 2025-11-28 16:36:00+00:00,EWU follows QQQ,0,0.5602356954940362
2025-11-28 15:56:00+00:00 → 2025-11-28 16:36:00+00:00,XLK follows QQQ,0,0.9228686659897462
2025-11-28 15:57:00+00:00 → 2025-11-28 16:39:00+00:00,EWJ follows QQQ,0,0.664402529336914
2025-11-28 15:57:00+00:00 → 2025-11-28 16:39:00+00:00,EWT follows QQQ,0,0.7964479032369643
2025-11-28 15:57:00+00:00 → 2025-11-28 16:39:00+00:00,EWC follows QQQ,0,0.43952599950651594
2025-11-28 15:57:00+00:00 → 2025-11-28 16:39:00+00:00,EWU follows QQQ,0,0.5826151175375148
2025-11-28 15:57:00+00:00 → 2025-11-28 16:39:00+00:00,XLK follows QQQ,0,0.9224127016763918
2025-11-28 15:58:00+00:00 → 2025-11-28 16:42:00+00:00,EWJ follows QQQ,0,0.7046559015959392
2025-11-28 15:58:00+00:00 → 2025-11-28 16:42:00+00:00,EWT follows QQQ,0,0.8066467396025986
2025-11-28 15:58:00+00:00 → 2025-11-28 16:42:00+00:00,EWC follows QQQ,0,0.46104441618959047
2025-11-28 15:58:00+00:00 → 2025-11-28 16:42:00+00:00,EWU follows QQQ,0,0.5724147917883109
2025-11-28 15:58:00+00:00 → 2025-11-28 16:42:00+00:00,XLK follows QQQ,0,0.9222999528810394
2025-11-28 16:02:00+00:00 → 2025-11-28 16:43:00+00:00,EWJ follows QQQ,0,0.7357345433233559
2025-11-28 16:02:00+00:00 → 2025-11-28 16:43:00+00:00,EWT follows QQQ,0,0.7670219878766928
2025-11-28 16:02:00+00:00 → 2025-11-28 16:43:00+00:00,EWC follows QQQ,0,0.5033422450232696
2025-11-28 16:02:00+00:00 → 2025-11-28 16:43:00+00:00,EWU follows QQQ,-4,0.49512447648862623
2025-11-28 16:02:00+00:00 → 2025-11-28 16:43:00+00:00,XLK follows QQQ,0,0.9392056642247967
2025-11-28 16:05:00+00:00 → 2025-11-28 16:44:00+00:00,EWJ follows QQQ,0,0.7271937623333867
2025-11-28 16:05:00+00:00 → 2025-11-28 16:44:00+00:00,EWT follows QQQ,0,0.7563618817063187
2025-11-28 16:05:00+00:00 → 2025-11-28 16:44:00+00:00,EWC follows QQQ,0,0.5194809973603829
2025-11-28 16:05:00+00:00 → 2025-11-28 16:44:00+00:00,EWU follows QQQ,-4,0.4703666839239404
2025-11-28 16:05:00+00:00 → 2025-11-28 16:44:00+00:00,XLK follows QQQ,0,0.9404956470799948
2025-11-28 16:06:00+00:00 → 2025-11-28 16:48:00+00:00,EWJ follows QQQ,0,0.7194664254164994
2025-11-28 16:06:00+00:00 → 2025-11-28 16:48:00+00:00,EWT follows QQQ,0,0.754368894025902
2025-11-28 16:06:00+00:00 → 2025-11-28 16:48:00+00:00,EWC follows QQQ,0,0.5055313918817046
2025-11-28 16:06:00+00:00 → 2025-11-28 16:48:00+00:00,EWU follows QQQ,0,0.46509524266288393
2025-11-28 16:06:00+00:00 → 2025-11-28 16:48:00+00:00,XLK follows QQQ,0,0.9394161298900532
2025-11-28 16:07:00+00:00 → 2025-11-28 16:58:00+00:00,EWJ follows QQQ,0,0.6989517380076692
2025-11-28 16:07:00+00:00 → 2025-11-28 16:58:00+00:00,EWT follows QQQ,0,0.7343476613220308
2025-11-28 16:07:00+00:00 → 2025-11-28 16:58:00+00:00,EWC follows QQQ,0,0.5212218967743908
2025-11-28 16:07:00+00:00 → 2025-11-28 16:58:00+00:00,EWU follows QQQ,-4,0.4496088522037798
2025-11-28 16:07:00+00:00 → 2025-11-28 16:58:00+00:00,XLK follows QQQ,0,0.9334950964414122
2025-11-28 16:08:00+00:00 → 2025-11-28 16:59:00+00:00,EWJ follows QQQ,0,0.719478537386962
2025-11-28 16:08:00+00:00 → 2025-11-28 16:59:00+00:00,EWT follows QQQ,0,0.7469411638144179
2025-11-28 16:08:00+00:00 → 2025-11-28 16:59:00+00:00,EWC follows QQQ,0,0.5192545875071203
2025-11-28 16:08:00+00:00 → 2025-11-28 16:59:00+00:00,EWU follows QQQ,-4,0.45457734636281444
2025-11-28 16:08:00+00:00 → 2025-11-28 16:59:00+00:00,XLK follows QQQ,0,0.9326550636056595
2025-11-28 16:09:00+00:00 → 2025-11-28 17:00:00+00:00,EWJ follows QQQ,0,0.7295415229933975
2025-11-28 16:09:00+00:00 → 2025-11-28 17:00:00+00:00,EWT follows QQQ,0,0.7705722046061071
2025-11-28 16:09:00+00:00 → 2025-11-28 17:00:00+00:00,EWC follows QQQ,0,0.6283420074457094
2025-11-28 16:09:00+00:00 → 2025-11-28 17:00:00+00:00,EWU follows QQQ,0,0.45184756918308133
2025-11-28 16:09:00+00:00 → 2025-11-28 17:00:00+00:00,XLK follows QQQ,0,0.9406578955706775
2025-11-28 16:12:00+00:00 → 2025-11-28 17:01:00+00:00,EWJ follows QQQ,0,0.7477272304189373
2025-11-28 16:12:00+00:00 → 2025-11-28 17:01:00+00:00,EWT follows QQQ,0,0.767746191103265
2025-11-28 16:12:00+00:00 → 2025-11-28 17:01:00+00:00,EWC follows QQQ,0,0.6180851403124065
2025-11-28 16:12:00+00:00 → 2025-11-28 17:01:00+00:00,EWU follows QQQ,0,0.43775109943788076
2025-11-28 16:12:00+00:00 → 2025-11-28 17:01:00+00:00,XLK follows QQQ,0,0.9399919117608607
2025-11-28 16:15:00+00:00 → 2025-11-28 17:02:00+00:00,EWJ follows QQQ,0,0.7550201821453432
2025-11-28 16:15:00+00:00 → 2025-11-28 17:02:00+00:00,EWT follows QQQ,0,0.7627562858911976
2025-11-28 16:15:00+00:00 → 2025-11-28 17:02:00+00:00,EWC follows QQQ,0,0.5812046784753602
2025-11-28 16:15:00+00:00 → 2025-11-28 17:02:00+00:00,EWU follows QQQ,0,0.42217823025042833
2025-11-28 16:15:00+00:00 → 2025-11-28 17:02:00+00:00,XLK follows QQQ,0,0.9344232488960225
2025-11-28 16:16:00+00:00 → 2025-11-28 17:03:00+00:00,EWJ follows QQQ,0,0.7720554593341982
2025-11-28 16:16:00+00:00 → 2025-11-28 17:03:00+00:00,EWT follows QQQ,0,0.7615394592028202
2025-11-28 16:16:00+00:00 → 2025-11-28 17:03:00+00:00,EWC follows QQQ,0,0.5721159251119922
2025-11-28 16:16:00+00:00 → 2025-11-28 17:03:00+00:00,EWU follows QQQ,0,0.4357635990738459
2025-11-28 16:16:00+00:00 → 2025-11-28 17:03:00+00:00,XLK follows QQQ,0,0.9458767383307827
2025-11-28 16:17:00+00:00 → 2025-11-28 17:04:00+00:00,EWJ follows QQQ,0,0.7699258889193558
2025-11-28 16:17:00+00:00 → 2025-11-28 17:04:00+00:00,EWT follows QQQ,0,0.7765135849020723
2025-11-28 16:17:00+00:00 → 2025-11-28 17:04:00+00:00,EWC follows QQQ,0,0.5769641433304193
2025-11-28 16:17:00+00:00 → 2025-11-28 17:04:00+00:00,EWU follows QQQ,0,0.4448438960381648
2025-11-28 16:17:00+00:00 → 2025-11-28 17:04:00+00:00,XLK follows QQQ,0,0.9513513795137577
2025-11-28 16:18:00+00:00 → 2025-11-28 17:07:00+00:00,EWJ follows QQQ,0,0.7748487045886315
2025-11-28 16:18:00+00:00 → 2025-11-28 17:07:00+00:00,EWT follows QQQ,0,0.7784765793376847
2025-11-28 16:18:00+00:00 → 2025-11-28 17:07:00+00:00,EWC follows QQQ,0,0.6050011821862276
2025-11-28 16:18:00+00:00 → 2025-11-28 17:07:00+00:00,EWU follows QQQ,0,0.4432440178483646
2025-11-28 16:18:00+00:00 → 2025-11-28 17:07:00+00:00,XLK follows QQQ,0,0.9558424445119669
2025-11-28 16:21:00+00:00 → 2025-11-28 17:08:00+00:00,EWJ follows QQQ,0,0.7626857342501788
2025-11-28 16:21:00+00:00 → 2025-11-28 17:08:00+00:00,EWT follows QQQ,0,0.7749118189946005
2025-11-28 16:21:00+00:00 → 2025-11-28 17:08:00+00:00,EWC follows QQQ,0,0.6074064773040391
2025-11-28 16:21:00+00:00 → 2025-11-28 17:08:00+00:00,EWU follows QQQ,0,0.4234705714790248
2025-11-28 16:21:00+00:00 → 2025-11-28 17:08:00+00:00,XLK follows QQQ,0,0.9573407755057234
2025-11-28 16:22:00+00:00 → 2025-11-28 17:09:00+00:00,EWJ follows QQQ,0,0.7514842550055616
2025-11-28 16:22:00+00:00 → 2025-11-28 17:09:00+00:00,EWT follows QQQ,0,0.7668779821945804
2025-11-28 16:22:00+00:00 → 2025-11-28 17:09:00+00:00,EWC follows QQQ,0,0.603267713677903
2025-11-28 16:22:00+00:00 → 2025-11-28 17:09:00+00:00,EWU follows QQQ,0,0.40845766252277715
2025-11-28 16:22:00+00:00 → 2025-11-28 17:09:00+00:00,XLK follows QQQ,0,0.9591441019573244
2025-11-28 16:23:00+00:00 → 2025-11-28 17:10:00+00:00,EWJ follows QQQ,0,0.7500044325093269
2025-11-28 16:23:00+00:00 → 2025-11-28 17:10:00+00:00,EWT follows QQQ,0,0.7514623638000648
2025-11-28 16:23:00+00:00 → 2025-11-28 17:10:00+00:00,EWC follows QQQ,0,0.6042661721672633
2025-11-28 16:23:00+00:00 → 2025-11-28 17:10:00+00:00,EWU follows QQQ,0,0.4000279100268473
2025-11-28 16:23:00+00:00 → 2025-11-28 17:10:00+00:00,XLK follows QQQ,0,0.9584507894776441
2025-11-28 16:24:00+00:00 → 2025-11-28 17:11:00+00:00,EWJ follows QQQ,0,0.748751872450064
2025-11-28 16:24:00+00:00 → 2025-11-28 17:11:00+00:00,EWT follows QQQ,0,0.7428629234518681
2025-11-28 16:24:00+00:00 → 2025-11-28 17:11:00+00:00,EWC follows QQQ,0,0.6016653868731261
2025-11-28 16:24:00+00:00 → 2025-11-28 17:11:00+00:00,EWU follows QQQ,0,0.3977475347450537
2025-11-28 16:24:00+00:00 → 2025-11-28 17:11:00+00:00,XLK follows QQQ,0,0.9581072094631287
2025-11-28 16:25:00+00:00 → 2025-11-28 17:12:00+00:00,EWJ follows QQQ,0,0.782695536000208
2025-11-28 16:25:00+00:00 → 2025-11-28 17:12:00+00:00,EWT follows QQQ,0,0.7448993449529269
2025-11-28 16:25:00+00:00 → 2025-11-28 17:12:00+00:00,EWC follows QQQ,0,0.5937597337275237
2025-11-28 16:25:00+00:00 → 2025-11-28 17:12:00+00:00,EWU follows QQQ,0,0.4274158357219218
2025-11-28 16:25:00+00:00 → 2025-11-28 17:12:00+00:00,XLK follows QQQ,0,0.9586197919115953
2025-11-28 16:26:00+00:00 → 2025-11-28 17:13:00+00:00,EWJ follows QQQ,0,0.7707042064555161
2025-11-28 16:26:00+00:00 → 2025-11-28 17:13:00+00:00,EWT follows QQQ,0,0.7016768876722244
2025-11-28 16:26:00+00:00 → 2025-11-28 17:13:00+00:00,EWC follows QQQ,0,0.5575751840273648
2025-11-28 16:26:00+00:00 → 2025-11-28 17:13:00+00:00,EWU follows QQQ,0,0.39083704546499215
2025-11-28 16:26:00+00:00 → 2025-11-28 17:13:00+00:00,XLK follows QQQ,0,0.9539630049220424
2025-11-28 16:27:00+00:00 → 2025-11-28 17:19:00+00:00,EWJ follows QQQ,0,0.8071961959177493
2025-11-28 16:27:00+00:00 → 2025-11-28 17:19:00+00:00,EWT follows QQQ,0,0.6455036099673004
2025-11-28 16:27:00+00:00 → 2025-11-28 17:19:00+00:00,EWC follows QQQ,0,0.42908746530400577
2025-11-28 16:27:00+00:00 → 2025-11-28 17:19:00+00:00,EWU follows QQQ,0,0.44290782256683536
2025-11-28 16:27:00+00:00 → 2025-11-28 17:19:00+00:00,XLK follows QQQ,0,0.9539983584586054
2025-11-28 16:28:00+00:00 → 2025-11-28 17:20:00+00:00,EWJ follows QQQ,0,0.7742558473789204
2025-11-28 16:28:00+00:00 → 2025-11-28 17:20:00+00:00,EWT follows QQQ,0,0.5988419937100206
2025-11-28 16:28:00+00:00 → 2025-11-28 17:20:00+00:00,EWC follows QQQ,0,0.3415903643558689
2025-11-28 16:28:00+00:00 → 2025-11-28 17:20:00+00:00,EWU follows QQQ,-4,0.38504811271241995
2025-11-28 16:28:00+00:00 → 2025-11-28 17:20:00+00:00,XLK follows QQQ,0,0.9531256045827154
2025-11-28 16:29:00+00:00 → 2025-11-28 17:21:00+00:00,EWJ follows QQQ,0,0.7622674111433501
2025-11-28 16:29:00+00:00 → 2025-11-28 17:21:00+00:00,EWT follows QQQ,0,0.5754633641642299
2025-11-28 16:29:00+00:00 → 2025-11-28 17:21:00+00:00,EWC follows QQQ,0,0.38263958223056843
2025-11-28 16:29:00+00:00 → 2025-11-28 17:21:00+00:00,EWU follows QQQ,0,0.3741162695086391
2025-11-28 16:29:00+00:00 → 2025-11-28 17:21:00+00:00,XLK follows QQQ,0,0.9524427812585853
2025-11-28 16:30:00+00:00 → 2025-11-28 17:25:00+00:00,EWJ follows QQQ,0,0.76759436997803
2025-11-28 16:30:00+00:00 → 2025-11-28 17:25:00+00:00,EWT follows QQQ,0,0.5642873187909133
2025-11-28 16:30:00+00:00 → 2025-11-28 17:25:00+00:00,EWC follows QQQ,0,0.31851978845200857
2025-11-28 16:30:00+00:00 → 2025-11-28 17:25:00+00:00,EWU follows QQQ,0,0.29979639153194454
2025-11-28 16:30:00+00:00 → 2025-11-28 17:25:00+00:00,XLK follows QQQ,0,0.9548465466145915
2025-11-28 16:31:00+00:00 → 2025-11-28 17:26:00+00:00,EWJ follows QQQ,0,0.7491602236707651
2025-11-28 16:31:00+00:00 → 2025-11-28 17:26:00+00:00,EWT follows QQQ,0,0.5173328704262031
2025-11-28 16:31:00+00:00 → 2025-11-28 17:26:00+00:00,EWC follows QQQ,1,0.26894684924032547
2025-11-28 16:31:00+00:00 → 2025-11-28 17:26:00+00:00,EWU follows QQQ,-4,0.2590140170464999
2025-11-28 16:31:00+00:00 → 2025-11-28 17:26:00+00:00,XLK follows QQQ,0,0.9515819156911908
2025-11-28 16:32:00+00:00 → 2025-11-28 17:31:00+00:00,EWJ follows QQQ,0,0.7257997600745532
2025-11-28 16:32:00+00:00 → 2025-11-28 17:31:00+00:00,EWT follows QQQ,0,0.5076146204880193
2025-11-28 16:32:00+00:00 → 2025-11-28 17:31:00+00:00,EWC follows QQQ,1,0.27446167926102705
2025-11-28 16:32:00+00:00 → 2025-11-28 17:31:00+00:00,EWU follows QQQ,3,0.33036075820769856
2025-11-28 16:32:00+00:00 → 2025-11-28 17:31:00+00:00,XLK follows QQQ,0,0.9598958912851767
2025-11-28 16:33:00+00:00 → 2025-11-28 17:32:00+00:00,EWJ follows QQQ,0,0.7148798995166785
2025-11-28 16:33:00+00:00 → 2025-11-28 17:32:00+00:00,EWT follows QQQ,0,0.5161578980427118
2025-11-28 16:33:00+00:00 → 2025-11-28 17:32:00+00:00,EWC follows QQQ,1,0.2776043531249628
2025-11-28 16:33:00+00:00 → 2025-11-28 17:32:00+00:00,EWU follows QQQ,3,0.3196709277094762
2025-11-28 16:33:00+00:00 → 2025-11-28 17:32:00+00:00,XLK follows QQQ,0,0.9610838914282296
2025-11-28 16:34:00+00:00 → 2025-11-28 17:33:00+00:00,EWJ follows QQQ,0,0.6937484217454177
2025-11-28 16:34:00+00:00 → 2025-11-28 17:33:00+00:00,EWT follows QQQ,0,0.5300585449965209
2025-11-28 16:34:00+00:00 → 2025-11-28 17:33:00+00:00,EWC follows QQQ,1,0.2958256055157481
2025-11-28 16:34:00+00:00 → 2025-11-28 17:33:00+00:00,EWU follows QQQ,3,0.2650193361037707
2025-11-28 16:34:00+00:00 → 2025-11-28 17:33:00+00:00,XLK follows QQQ,0,0.9601705169959208
2025-11-28 16:35:00+00:00 → 2025-11-28 17:34:00+00:00,EWJ follows QQQ,0,0.6891158216248734
2025-11-28 16:35:00+00:00 → 2025-11-28 17:34:00+00:00,EWT follows QQQ,0,0.5404714612574443
2025-11-28 16:35:00+00:00 → 2025-11-28 17:34:00+00:00,EWC follows QQQ,1,0.29660316631026906
2025-11-28 16:35:00+00:00 → 2025-11-28 17:34:00+00:00,EWU follows QQQ,3,0.2743803774021704
2025-11-28 16:35:00+00:00 → 2025-11-28 17:34:00+00:00,XLK follows QQQ,0,0.9596799205779812
2025-11-28 16:36:00+00:00 → 2025-11-28 17:35:00+00:00,EWJ follows QQQ,0,0.6936246415220986
2025-11-28 16:36:00+00:00 → 2025-11-28 17:35:00+00:00,EWT follows QQQ,0,0.5474692547705251
2025-11-28 16:36:00+00:00 → 2025-11-28 17:35:00+00:00,EWC follows QQQ,0,0.30993830489615437
2025-11-28 16:36:00+00:00 → 2025-11-28 17:35:00+00:00,EWU follows QQQ,3,0.23181598672041695
2025-11-28 16:36:00+00:00 → 2025-11-28 17:35:00+00:00,XLK follows QQQ,0,0.9637891213533305
2025-11-28 16:39:00+00:00 → 2025-11-28 17:36:00+00:00,EWJ follows QQQ,0,0.6829905791701374
2025-11-28 16:39:00+00:00 → 2025-11-28 17:36:00+00:00,EWT follows QQQ,0,0.5653416439372368
2025-11-28 16:39:00+00:00 → 2025-11-28 17:36:00+00:00,EWC follows QQQ,0,0.30320450507693436
2025-11-28 16:39:00+00:00 → 2025-11-28 17:36:00+00:00,EWU follows QQQ,3,0.30822203342551113
2025-11-28 16:39:00+00:00 → 2025-11-28 17:36:00+00:00,XLK follows QQQ,0,0.9650874923263616
2025-11-28 16:42:00+00:00 → 2025-11-28 17:37:00+00:00,EWJ follows QQQ,0,0.71113167522259
2025-11-28 16:42:00+00:00 → 2025-11-28 17:37:00+00:00,EWT follows QQQ,0,0.5534775907014982
2025-11-28 16:42:00+00:00 → 2025-11-28 17:37:00+00:00,EWC follows QQQ,0,0.3316477593215789
2025-11-28 16:42:00+00:00 → 2025-11-28 17:37:00+00:00,EWU follows QQQ,3,0.30625397515445757
2025-11-28 16:42:00+00:00 → 2025-11-28 17:37:00+00:00,XLK follows QQQ,0,0.9660966428402341
2025-11-28 16:43:00+00:00 → 2025-11-28 17:38:00+00:00,EWJ follows QQQ,0,0.6898121809637516
2025-11-28 16:43:00+00:00 → 2025-11-28 17:38:00+00:00,EWT follows QQQ,0,0.5307224612476957
2025-11-28 16:43:00+00:00 → 2025-11-28 17:38:00+00:00,EWC follows QQQ,0,0.2869844070441931
2025-11-28 16:43:00+00:00 → 2025-11-28 17:38:00+00:00,EWU follows QQQ,3,0.2592833871879895
2025-11-28 16:43:00+00:00 → 2025-11-28 17:38:00+00:00,XLK follows QQQ,0,0.9638216094355592
2025-11-28 16:44:00+00:00 → 2025-11-28 17:45:00+00:00,EWJ follows QQQ,0,0.6056514570036301
2025-11-28 16:44:00+00:00 → 2025-11-28 17:45:00+00:00,EWT follows QQQ,0,0.5156460817950759
